"anio","bimestre","id_tipoEmision","id_tipoUso","id_alcaldia ","id_colonia","manzana","region","id_tipoDesarrollo","consumo"
2017,5,2,1,5,543,87,48,2,"63.81"
2019,3,1,1,5,637,145,61,1,"217.86"
2017,6,1,1,5,603,361,45,4,"21.15"
2019,2,1,2,7,187,269,147,2,"78.7"
2017,4,1,2,15,433,41,7,3,"353.92"
2017,1,1,3,6,700,667,64,2,"60.78"
2017,6,1,1,6,738,800,46,4,"48.19"
2017,5,1,1,15,456,105,14,2,"1749.39"
2017,5,1,1,5,538,733,145,4,"238.92"
2019,2,2,1,6,747,3,46,4,"3101.31"
2018,3,1,2,13,1189,198,58,3,"11"
2019,3,2,1,5,479,11,348,4,"20.29"
2019,3,1,2,5,664,175,145,2,"73.13"
2017,1,1,3,7,989,703,369,2,"16.28"
2019,1,1,3,7,872,670,465,4,"0"
2019,4,1,2,6,700,229,64,2,"247.11"
2019,2,1,2,7,220,92,365,2,"78.1"
2017,6,2,1,3,355,652,160,2,"24.93"
2017,3,1,1,3,355,311,160,3,"195.37"
2017,4,1,1,3,367,338,52,2,"50.34"
2017,5,1,1,3,194,175,60,2,"81.13"
2017,2,1,3,5,1069,239,62,2,"590.68"
2017,3,2,1,5,550,102,16,2,"19.85"
2017,1,1,1,10,1290,873,154,4,"699.32"
2021,5,1,3,7,885,433,365,4,"86.34"
2017,5,1,3,7,223,74,465,2,"286.4"
2019,3,1,2,5,638,404,63,2,"194.82"
2019,5,1,2,17,1419,104,21,2,"20.74"
2017,1,1,2,16,1126,108,32,3,"266.63"
2019,2,1,3,17,531,353,18,4,"299.09"
2017,6,1,3,7,872,648,465,4,"25.02"
2021,6,1,1,8,1076,79,75,1,"3244.06"
2017,4,1,2,15,436,22,3,2,"34.06"
2017,6,1,1,5,664,568,45,3,"241.73"
2017,6,1,1,8,1044,219,75,1,"419.85"
2019,4,1,2,17,187,40,21,2,"68.2"
2017,3,1,1,6,1429,392,364,2,"3868.17"
2019,3,1,2,17,1447,33,23,1,"97.57"
2021,4,1,1,13,1122,346,372,2,"255.74"
2017,5,1,1,10,221,367,37,2,"1407.13"
2019,4,1,2,5,690,193,62,2,"459.05"
2017,1,1,1,8,427,613,55,2,"387.84"
2018,5,2,1,6,752,562,46,2,"796.32"
2018,4,1,1,6,729,395,24,3,"32.24"
2019,6,1,1,6,717,420,46,2,"436.08"
2017,5,1,2,6,727,15,46,2,"169.93"
2017,2,1,2,5,687,156,15,2,"230.9"
2017,3,1,1,16,1118,106,35,1,"2102.41"
2021,1,1,3,16,1104,122,428,2,"0"
2017,3,1,1,10,1494,349,37,1,"26.23"
2017,5,1,1,5,673,271,48,2,"29.28"
2021,6,1,1,7,862,284,47,2,"1348.15"
2021,6,1,1,13,187,130,158,4,"531.84"
2017,4,1,1,5,489,957,63,2,"915.81"
2018,1,1,2,13,1539,547,158,3,"1.36"
2021,3,1,2,16,1099,16,28,1,"816.71"
2017,2,1,1,10,1613,144,376,3,"59.17"
2019,1,1,1,17,1451,205,423,2,"43.07"
2018,6,1,2,17,1476,207,19,2,"209"
2017,1,1,1,5,645,38,66,4,"21.24"
2019,5,1,3,6,700,640,64,4,"134.81"
2018,2,1,2,13,708,789,158,1,"84.6"
2018,4,1,1,17,1458,105,20,2,"1656.26"
2017,3,1,3,5,510,573,66,2,"0"
2017,4,1,1,5,530,29,16,2,"81.07"
2019,3,1,1,6,700,265,64,2,"1171.15"
2017,3,1,2,15,434,180,14,2,"173.88"
2017,5,1,1,5,538,604,45,2,"381.11"
2017,1,2,1,10,49,192,76,2,"134.5"
2017,2,1,3,15,87,62,11,3,"1798.49"
2017,6,1,1,5,609,42,62,4,"1044.87"
2017,1,1,1,5,33,750,61,4,"56.64"
2017,6,1,1,8,948,544,75,1,"291.37"
2017,5,2,1,5,692,11,163,2,"71.46"
2019,4,1,1,5,632,320,61,1,"1051.87"
2018,3,1,2,17,1439,164,21,2,"604.16"
2019,3,1,2,17,1419,126,21,2,"329.36"
2017,5,1,1,10,782,36,54,1,"2826.32"
2017,1,1,3,5,33,751,61,4,"1382.47"
2017,3,1,1,4,386,9,56,4,"471.4"
2018,3,1,1,6,738,802,46,4,"657.89"
2019,4,1,1,5,488,368,66,2,"22.32"
2017,6,1,2,7,209,36,267,4,"157.07"
2021,6,1,1,7,842,319,47,2,"1521.95"
2019,3,1,1,5,591,526,61,1,"856.3"
2017,1,1,1,6,700,332,64,2,"248.55"
2021,2,1,1,13,1500,759,58,3,"109.28"
2017,3,1,2,5,530,19,16,3,"126.39"
2017,6,1,1,5,543,98,48,3,"488.25"
2017,2,1,1,15,468,164,12,2,"376.01"
2017,1,1,1,7,807,845,465,4,"386.58"
2017,4,1,1,7,755,516,67,2,"1452.74"
2017,3,1,1,6,717,141,146,4,"357.08"
2017,4,1,3,10,1045,106,254,4,"21.08"
2017,3,1,1,6,700,18,64,2,"545.95"
2017,4,1,3,3,804,466,160,2,"65.72"
2017,5,1,1,3,500,112,60,3,"18.91"
2019,2,1,2,6,717,433,46,2,"28.05"
2017,6,2,1,15,434,224,14,2,"114.24"
2018,5,2,1,17,445,231,18,4,"60.24"
2017,3,1,1,3,804,866,160,2,"890.41"
2019,4,1,2,6,700,59,64,2,"443.61"
2017,4,2,1,6,1094,611,24,2,"451.26"
2021,3,1,1,13,1189,141,58,2,"0"
2017,2,1,1,5,647,310,66,2,"798.56"
2017,5,1,1,15,456,94,14,3,"224.28"
2019,3,1,3,17,1447,180,23,3,"10.74"
2017,3,1,1,16,1111,228,31,4,"477.72"
2017,6,2,1,5,664,197,145,4,"46.72"
2019,5,1,1,17,1476,125,19,1,"380.9"
2021,6,1,3,7,862,271,47,2,"3.5"
2017,6,1,2,6,739,831,46,4,"71.18"
2018,4,1,1,13,1189,54,58,2,"639.46"
2021,5,1,3,7,885,428,365,2,"59.93"
2017,1,1,2,15,443,221,11,3,"2424.62"
2017,1,1,1,5,683,10,48,3,"1063.8"
2017,6,1,3,7,223,911,167,4,"0"
2018,4,2,1,17,1424,49,21,2,"46.76"
2019,1,1,2,7,188,289,165,2,"174.45"
2018,4,1,1,6,729,404,24,1,"410.61"
2017,1,1,2,16,1106,10,33,3,"346.96"
2017,4,1,1,5,1069,651,45,2,"1554.18"
2019,4,2,1,17,1439,231,21,1,"36.92"
2021,4,1,3,13,1189,260,58,1,"1664.88"
2017,3,1,1,5,653,692,63,4,"64.05"
2017,1,2,1,5,673,189,48,3,"21.27"
2017,1,2,1,6,711,193,146,2,"47.28"
2017,4,1,1,10,939,51,254,4,"81.42"
2018,1,2,1,13,1539,74,158,4,"44.36"
2017,3,1,2,5,538,621,45,4,"75.04"
2017,2,1,2,15,418,45,4,2,"306.86"
2017,4,1,2,15,445,16,5,4,"484.67"
2017,2,1,1,5,609,216,62,2,"29.89"
2019,6,1,1,6,717,201,146,2,"522.8"
2017,3,1,2,10,1731,482,37,2,"100.77"
2017,5,1,1,7,212,464,369,2,"1081.93"
2017,6,1,1,3,355,652,160,3,"421.72"
2019,3,1,2,6,700,179,64,2,"205.91"
2018,3,2,1,13,265,21,158,3,"139.02"
2019,2,1,2,17,1451,204,423,3,"212.29"
2017,6,1,1,3,299,550,60,1,"678.84"
2019,3,2,1,5,538,731,145,4,"90.75"
2017,6,1,1,5,530,456,45,2,"43.92"
2021,6,1,1,8,1044,496,75,3,"2.19"
2017,5,1,3,15,441,141,27,1,"813.64"
2019,3,2,1,17,1419,112,21,2,"118.98"
2017,3,2,1,3,355,315,160,3,"74.79"
2018,3,1,1,17,1439,192,21,2,"518.82"
2019,2,1,3,7,409,32,565,2,"0"
2017,5,2,1,10,1572,246,37,2,"22.86"
2021,1,1,3,16,1104,70,428,3,"225.7"
2021,6,1,3,7,1013,594,147,2,"12.3"
2017,5,1,3,5,550,83,16,3,"26.68"
2021,3,1,1,16,1158,155,30,2,"134.65"
2017,6,1,1,8,948,174,75,4,"216.4"
2018,5,2,1,17,445,411,18,2,"120.48"
2017,6,1,2,5,187,771,168,4,"128.72"
2017,3,2,1,16,1136,203,31,4,"20.62"
2021,2,1,1,16,1128,63,31,4,"64.83"
2019,3,1,1,5,638,311,63,2,"163.62"
2017,5,2,1,10,1694,526,336,4,"50.52"
2017,3,1,1,15,458,117,10,1,"1217.94"
2019,5,1,2,17,1445,156,423,4,"729.11"
2017,6,1,1,15,428,154,9,4,"1714.9"
2019,4,1,1,5,647,303,66,4,"106.02"
2019,2,1,1,7,925,167,65,2,"23.79"
2017,5,1,3,5,986,766,61,4,"1195.77"
2017,2,1,2,15,415,137,12,2,"1352.62"
2017,1,1,1,8,1072,192,254,3,"647.61"
2017,1,1,2,5,503,535,68,4,"324.45"
2017,5,1,1,7,209,83,267,2,"1011.52"
2017,1,1,1,6,700,64,64,2,"2512.33"
2017,3,1,3,6,717,188,46,4,"92.96"
2017,4,1,1,6,743,436,24,3,"70.68"
2017,2,2,1,10,1756,737,254,2,"19.92"
2018,6,1,2,17,1469,14,21,3,"182.92"
2019,3,1,1,17,1447,96,23,1,"12.12"
2018,5,1,2,6,717,497,46,2,"53.07"
2021,2,1,2,13,1500,751,58,1,"73.8"
2019,5,1,2,17,1476,133,19,2,"87.98"
2017,1,1,3,7,807,871,465,4,"50.7"
2019,4,2,1,5,614,274,61,4,"25.08"
2017,3,1,1,5,547,120,45,2,"763.77"
2017,1,1,2,5,607,819,61,2,"250.76"
2017,6,1,3,7,840,127,369,4,"35.38"
2021,6,1,2,7,885,440,365,2,"4.26"
2021,6,1,2,7,1806,268,342,4,"6.24"
2017,1,1,1,10,1800,630,377,4,"397.26"
2021,5,1,1,7,845,237,147,2,"95.05"
2017,5,1,1,5,647,185,66,3,"366.75"
2017,2,1,1,5,687,59,315,1,"212.97"
2017,1,1,3,7,989,716,369,2,"1.77"
2018,1,1,2,13,1539,477,158,2,"66.08"
2017,5,2,1,15,456,88,14,2,"43.98"
2019,4,2,1,5,690,199,62,2,"37.58"
2019,2,1,1,6,717,379,46,2,"714.86"
2017,5,1,1,3,194,179,60,3,"48.7"
2017,5,1,2,5,488,378,66,3,"77.36"
2017,3,1,1,10,1731,590,37,4,"575.88"
2017,4,1,3,15,445,23,4,4,"133.68"
2017,3,1,1,4,401,519,56,4,"84.2"
2017,1,1,3,10,1616,218,76,2,"45.14"
2017,6,1,2,5,544,230,48,3,"392.85"
2017,5,1,1,15,441,170,27,1,"3275.49"
2019,2,1,1,17,1436,381,23,2,"358.21"
2017,2,1,1,3,273,804,260,3,"1726.75"
2021,6,1,1,13,187,825,58,2,"36.46"
2017,1,1,3,16,1106,101,29,1,"711.92"
2017,3,1,1,6,700,172,64,2,"1145.92"
2017,1,1,2,5,201,27,48,1,"429.15"
2021,6,1,2,7,857,444,67,2,"38.15"
2017,5,1,2,10,49,204,76,4,"282.42"
2021,1,1,1,16,1155,23,31,2,"142.88"
2021,3,1,1,13,1189,36,58,2,"151.99"
2018,2,1,1,13,49,85,158,3,"1729.69"
2017,4,1,1,5,609,822,45,2,"299.65"
2019,5,1,2,6,1429,272,464,2,"191.89"
2017,6,1,2,8,1074,122,55,4,"197.04"
2017,6,1,3,7,942,493,67,2,"69.54"
2017,5,1,1,5,550,62,16,2,"570.89"
2017,1,2,1,15,443,181,11,1,"16.08"
2017,6,1,1,15,458,19,27,2,"319.13"
2017,5,2,1,10,187,508,377,4,"267.9"
2018,6,1,1,6,742,332,24,2,"6.44"
2019,1,1,2,17,1327,144,323,2,"130.41"
2018,3,1,1,6,569,449,46,4,"1416.81"
2017,4,1,2,10,139,262,436,2,"193.44"
2017,5,1,1,7,209,78,267,2,"999.94"
2018,4,1,1,13,925,962,58,3,"332.36"
2018,3,1,1,13,265,9,158,2,"138.89"
2019,1,1,3,7,931,948,47,2,"0"
2017,2,1,3,5,488,330,66,2,"61"
2017,3,1,1,5,653,743,63,4,"26.23"
2017,3,1,2,5,644,520,66,2,"185.33"
2019,3,1,3,5,637,170,61,3,"49.66"
2017,1,1,1,5,479,6,316,3,"472.11"
2017,1,1,3,6,709,967,46,3,"13.57"
2018,4,1,1,17,1458,108,20,2,"1062.38"
2021,2,2,1,13,187,236,758,4,"115.65"
2019,3,1,1,5,638,394,63,2,"448.19"
2021,5,1,1,7,845,402,47,4,"1293.24"
2018,4,1,1,6,729,373,24,4,"64.48"
2019,2,1,1,7,1806,313,342,2,"1071.75"
2019,2,1,3,7,220,37,565,4,"9.76"
2017,3,1,2,5,530,462,45,3,"36"
2019,3,1,1,6,700,336,64,2,"234.44"
2018,3,1,3,17,1439,192,21,2,"0"
2017,5,1,3,7,212,459,369,2,"44.89"
2017,6,1,3,3,299,260,160,4,"1.22"
2017,5,1,1,6,717,338,46,2,"646.55"
2019,3,1,2,5,664,158,145,3,"75.75"
2019,4,1,3,6,700,364,64,2,"10.54"
2017,4,1,1,5,647,169,66,2,"84.32"
2017,3,1,3,10,1663,345,37,4,"13.37"
2019,2,1,2,17,1415,356,23,2,"166.65"
2017,1,1,3,7,982,253,65,2,"64.64"
2017,4,1,1,6,1094,582,24,2,"3.1"
2021,2,1,2,16,1128,63,31,3,"494.32"
2018,5,2,1,17,1476,124,19,2,"2670.64"
2017,3,1,1,15,458,100,10,2,"67.1"
2021,4,1,2,13,1189,5,58,3,"40.86"
2017,5,1,1,5,538,621,45,4,"550.78"
2017,5,1,3,5,485,169,48,1,"1.83"
2019,4,1,2,17,187,38,21,2,"38.64"
2017,4,1,2,3,1459,205,260,4,"127.09"
2017,5,1,3,15,441,138,27,4,"15.2"
2017,3,1,1,6,717,100,46,2,"1548.59"
2017,1,1,2,8,1076,74,75,1,"1.78"
2017,6,1,1,7,968,129,167,2,"505.34"
2021,3,1,1,16,1099,7,28,2,"257.04"
2019,4,1,1,5,547,115,45,4,"31.62"
2021,6,1,3,7,842,248,47,2,"240.47"
2017,5,1,3,15,427,283,11,1,"57.05"
2019,3,1,1,5,591,145,45,4,"499.24"
2019,6,1,3,6,717,363,46,2,"48.72"
2017,5,2,1,10,1572,253,37,4,"22.86"
2017,3,1,1,16,1136,73,31,4,"244.75"
2017,6,2,1,6,717,375,46,2,"22.49"
2019,4,1,3,17,1327,64,323,4,"0"
2017,2,2,1,5,504,440,62,4,"863.46"
2019,3,1,2,17,1452,430,23,2,"882.44"
2018,6,1,3,17,1476,179,19,2,"38.03"
2017,6,2,1,5,631,865,61,1,"48.48"
2019,4,1,2,5,632,701,61,3,"80.65"
2017,3,1,2,6,700,191,64,2,"456.58"
2017,3,1,1,10,1670,371,37,4,"443.15"
2017,3,1,1,3,289,720,59,1,"1734.19"
2018,4,1,1,13,223,171,58,2,"313.69"
2017,6,2,1,5,543,90,48,2,"106.35"
2017,1,2,1,5,201,29,48,3,"42.54"
2017,3,1,1,3,182,140,160,2,"345.97"
2017,6,1,2,3,355,692,59,2,"254.51"
2021,6,1,1,8,1072,196,254,2,"604.76"
2019,2,1,1,6,569,517,46,2,"1261.9"
2017,6,2,1,5,664,557,45,1,"210.24"
2017,2,1,1,15,436,64,3,2,"8014.11"
2017,1,1,2,10,1660,661,376,4,"52.47"
2017,5,1,2,5,647,309,66,4,"61.2"
2017,2,1,2,10,1064,11,54,3,"29.28"
2021,6,1,2,7,941,320,42,2,"356.04"
2017,6,1,1,7,834,806,47,4,"827.99"
2018,3,1,1,6,569,57,146,2,"160.26"
2017,6,1,2,8,948,532,75,1,"77.48"
2019,3,2,1,6,700,260,64,2,"19.7"
2017,2,1,2,5,647,127,66,3,"106.15"
2019,3,1,3,5,690,203,62,3,"5.49"
2017,4,2,1,10,1656,364,76,2,"139.62"
2021,1,1,3,8,1069,56,155,2,"0"
2017,5,1,1,10,1694,557,336,4,"591.02"
2017,1,1,3,5,553,278,315,1,"46.01"
2019,5,1,1,17,1476,185,19,2,"211.07"
2017,1,1,1,5,239,409,48,2,"603.6"
2017,1,1,1,6,700,135,64,2,"1612.08"
2017,4,1,2,5,530,129,16,2,"458.91"
2021,2,1,3,16,227,109,31,4,"142.94"
2017,1,1,1,5,503,374,268,4,"79.17"
2018,2,1,1,13,1520,926,158,3,"1676.31"
2018,1,1,2,13,708,654,158,2,"26.55"
2021,3,1,1,16,1090,28,29,3,"30.05"
2017,1,1,2,16,1106,7,33,3,"40.29"
2021,1,1,3,16,1155,19,31,3,"36.11"
2019,2,2,1,17,1451,288,423,2,"137.06"
2017,1,1,2,7,1716,559,67,2,"17.7"
2019,1,1,3,17,1327,148,323,4,"371.69"
2021,5,1,3,7,885,474,365,2,"78.66"
2017,1,1,1,6,711,25,146,4,"253.36"
2021,2,1,1,13,187,916,158,1,"62.74"
2017,3,1,2,5,538,592,45,4,"77.51"
2019,6,2,1,6,700,110,64,2,"19.7"
2017,3,1,2,5,708,78,63,2,"376.19"
2019,2,1,1,7,807,88,265,4,"285.6"
2017,1,1,1,15,443,198,11,2,"20.27"
2018,3,2,1,17,1481,5,22,3,"19.52"
2017,3,2,1,16,1136,71,31,4,"824.8"
2021,6,1,1,7,885,481,365,2,"14.48"
2017,6,1,2,3,195,693,160,1,"201.11"
2017,6,1,1,15,458,105,10,3,"1312"
2019,3,1,2,17,1478,121,423,2,"131.33"
2018,4,1,1,6,729,363,24,1,"552.78"
2019,5,1,1,6,700,46,64,2,"1278.58"
2018,3,1,1,13,265,12,158,3,"153.12"
2017,3,2,1,5,544,307,48,2,"42.54"
2021,4,1,2,13,1122,346,372,2,"119.55"
2017,4,1,3,15,440,38,327,1,"801.59"
2017,3,1,1,10,1731,459,37,2,"610.61"
2017,5,1,2,7,209,36,267,4,"160.14"
2018,5,1,2,6,717,372,46,2,"147.58"
2019,4,1,3,17,1458,229,20,2,"55.96"
2017,5,2,1,5,557,74,15,3,"66.81"
2017,5,1,1,5,206,284,48,2,"45.14"
2017,4,1,1,5,613,387,48,4,"52.08"
2019,4,1,2,5,638,401,163,4,"145.36"
2017,4,1,1,6,743,440,24,4,"32"
2017,5,1,2,7,212,524,369,4,"199.24"
2018,6,1,2,6,729,490,24,1,"47.58"
2017,3,1,2,15,458,185,10,2,"172.12"
2017,6,1,2,6,569,458,46,2,"115.62"
2017,1,2,1,10,1800,683,77,2,"92.97"
2017,5,1,3,6,747,25,46,2,"884.25"
2017,2,1,3,15,436,63,3,2,"272.24"
2019,3,1,1,5,591,549,61,3,"580.6"
2017,5,2,1,3,194,178,60,1,"28.13"
2021,6,1,3,7,941,293,42,4,"6.47"
2019,1,2,1,7,826,315,342,2,"24.29"
2017,3,1,1,4,401,512,56,2,"25.71"
2017,6,1,1,5,271,205,48,3,"601.05"
2021,6,1,2,8,948,200,75,3,"57.88"
2017,2,1,1,10,1588,911,54,2,"420.14"
2017,3,1,2,6,700,229,64,2,"222.91"
2019,4,1,1,5,644,475,66,2,"93.43"
2017,3,2,1,3,1459,521,260,2,"25.32"
2017,6,1,1,7,829,183,367,2,"350.93"
2019,4,1,1,6,700,104,64,2,"1016.7"
2021,6,1,1,13,187,187,158,4,"1576.83"
2017,3,1,1,16,1136,257,31,4,"1061.74"
2017,1,2,1,6,700,147,64,2,"281.19"
2017,2,1,1,5,504,315,62,3,"441.16"
2017,2,1,1,3,198,554,159,3,"442.28"
2019,2,1,2,6,569,517,46,2,"426.97"
2019,1,1,2,17,1327,10,323,4,"556.64"
2019,5,1,2,17,715,444,23,2,"243.45"
2018,4,1,1,17,1458,106,20,2,"735.03"
2021,3,1,1,13,1189,852,158,2,"355.71"
2019,2,1,1,7,1806,309,342,2,"822.51"
2017,1,1,2,8,427,609,55,2,"344.1"
2017,5,2,1,10,1660,504,376,4,"28.18"
2017,4,1,1,5,514,121,62,2,"1366.08"
2019,3,1,1,6,700,8,64,2,"1281.54"
2019,5,1,3,17,1436,410,23,4,"533.14"
2017,5,1,1,15,427,166,11,2,"21.63"
2017,3,2,1,10,475,182,336,2,"265.8"
2021,2,1,3,16,1128,223,31,2,"253.27"
2018,3,1,1,17,1419,123,21,2,"711.91"
2017,5,1,3,10,1710,826,54,1,"430.67"
2017,1,1,3,7,1716,560,67,2,"196.03"
2017,1,1,1,5,632,291,61,3,"1064.36"
2017,3,1,1,5,727,750,145,4,"102.61"
2017,1,2,1,5,687,161,15,2,"94.2"
2017,4,2,1,6,714,518,64,3,"40.92"
2018,2,1,1,13,1500,766,58,1,"633.59"
2019,3,1,1,5,538,665,45,4,"518.01"
2017,4,2,1,3,1459,541,260,4,"25.32"
2019,2,1,3,17,1327,115,323,2,"213.61"
2017,3,1,2,6,717,136,46,2,"54.86"
2017,5,1,1,5,687,159,15,2,"1754.38"
2017,6,1,1,3,81,130,52,2,"943.36"
2021,3,1,1,16,1164,49,29,2,"42.61"
2018,4,1,1,6,729,428,24,1,"652.13"
2019,3,1,2,5,638,498,63,2,"214.14"
2017,5,2,1,5,488,330,66,2,"126.75"
2021,5,2,1,7,845,234,147,4,"20.7"
2017,6,1,1,15,458,11,10,2,"143"
2021,6,1,3,7,885,408,365,2,"15.56"
2019,3,1,2,5,614,248,61,1,"199.48"
2017,3,1,3,10,1691,634,37,2,"50.42"
2017,6,1,1,8,948,513,75,1,"267.33"
2017,5,1,3,15,441,114,27,1,"934.02"
2017,6,1,1,5,544,122,48,2,"459.91"
2017,1,1,1,15,412,279,7,2,"851.85"
2021,1,1,1,8,584,598,55,2,"358.61"
2017,6,1,1,5,635,287,62,2,"512.54"
2017,3,1,3,15,458,57,27,1,"43.46"
2018,3,1,1,6,738,800,46,4,"40.87"
2017,3,1,2,5,661,415,62,3,"145.44"
2017,1,1,2,10,1569,251,376,4,"57.82"
2021,1,1,1,16,1155,4,31,2,"4.99"
2017,4,1,3,15,441,12,327,1,"194.69"
2019,5,2,1,6,700,154,64,2,"118.2"
2018,4,1,1,13,1189,227,58,3,"181.39"
2021,6,1,1,8,1063,22,155,3,"47.97"
2017,1,1,2,5,557,58,15,3,"249"
2017,6,1,1,3,355,647,160,3,"513.51"
2018,6,1,3,6,1094,500,24,3,"9.76"
2017,1,1,3,5,645,263,66,1,"14.16"
2017,2,1,3,5,638,476,63,2,"188.91"
2017,6,1,3,7,415,571,265,4,"103.7"
2017,6,2,1,15,87,61,11,3,"580.5"
2017,1,1,3,7,925,330,65,4,"2.95"
2017,3,1,2,5,653,722,63,3,"8.16"
2017,1,1,1,6,700,240,64,2,"685.5"
2018,5,1,1,6,729,397,24,1,"440.32"
2019,2,1,3,7,807,799,565,4,"81.91"
2021,2,2,1,13,187,916,158,2,"19.4"
2018,5,1,3,17,1483,359,18,2,"36.45"
2018,1,1,2,13,49,304,58,1,"275.84"
2017,5,1,3,10,1721,488,336,4,"185.92"
2017,2,2,1,15,436,107,3,2,"21.71"
2017,6,1,2,6,1429,748,364,2,"400.35"
2017,1,1,2,16,1106,101,29,1,"632.49"
2017,5,1,1,3,194,60,60,1,"513.86"
2019,3,2,1,17,1452,468,23,2,"88.6"
2017,6,1,2,7,880,520,165,2,"65.13"
2019,2,2,1,7,1806,304,342,2,"48.1"
2019,4,1,2,17,1476,222,19,2,"22.76"
2018,4,1,2,17,1458,13,20,1,"85.41"
2019,4,1,1,5,632,699,61,3,"686.22"
2017,1,1,1,6,709,968,46,2,"1056.7"
2019,4,1,3,5,638,412,63,4,"10.54"
2017,3,1,3,3,804,870,160,4,"19.08"
2018,6,1,1,17,1469,3,21,2,"4.61"
2017,2,2,1,10,1709,649,154,4,"172.6"
2018,3,2,1,17,1481,78,22,3,"19.52"
2017,1,1,1,7,1716,587,67,2,"669.67"
2017,4,1,1,5,647,195,66,2,"106.02"
2017,5,1,3,7,209,97,267,4,"0"
2019,6,1,1,6,700,218,64,2,"48.8"
2021,6,1,2,7,1806,276,342,2,"0"
2017,5,2,1,7,212,858,369,2,"115.4"
2017,3,1,2,4,372,451,56,4,"49.56"
2019,4,1,3,17,1452,460,23,4,"352.16"
2018,3,2,1,13,187,916,158,3,"20.27"
2019,2,1,2,6,569,55,146,2,"64.06"
2021,2,1,1,16,1144,80,30,3,"969.52"
2021,3,2,1,16,1099,7,28,1,"97.2"
2017,6,2,1,3,81,128,52,3,"490.68"
2017,5,1,1,10,1710,467,54,1,"1189.97"
2018,4,1,1,6,729,414,24,1,"220.73"
2017,4,1,2,6,717,495,46,2,"96.66"
2017,5,2,1,5,692,5,163,3,"119.1"
2018,4,1,3,13,925,971,158,4,"0"
2017,4,2,1,15,441,148,27,1,"182.64"
2017,1,2,1,10,1680,286,377,2,"46.52"
2017,3,1,2,16,1159,71,32,2,"523.38"
2017,2,2,1,5,504,347,62,2,"21.06"
2017,5,1,3,6,717,379,46,2,"29.28"
2017,6,1,1,5,635,277,62,2,"583.99"
2021,3,1,2,13,1189,43,58,3,"461.44"
2021,4,1,1,13,1189,16,58,2,"119.08"
2021,6,1,3,13,1539,470,158,4,"0"
2019,4,1,2,6,700,201,64,2,"255.82"
2017,3,1,2,15,458,28,10,1,"12.82"
2017,6,1,2,5,239,447,48,2,"598.4"
2021,1,1,2,16,1155,10,31,1,"158.02"
2017,3,1,1,6,700,9,64,2,"1287.13"
2019,1,1,1,7,878,866,47,2,"557.42"
2019,3,1,2,6,700,640,64,4,"270.98"
2019,6,1,3,17,1406,341,18,4,"86.97"
2017,5,1,3,15,441,160,27,1,"963.74"
2017,3,1,3,3,340,449,159,3,"247.5"
2017,3,1,1,4,373,15,56,4,"37.21"
2019,3,1,1,5,638,442,163,2,"337.06"
2018,2,1,3,13,1520,921,158,4,"0"
2021,6,1,3,7,885,451,365,2,"83.18"
2017,1,1,2,5,632,697,61,3,"124"
2017,1,1,3,15,441,149,27,1,"235.88"
2017,1,1,3,10,1645,755,376,2,"4.13"
2017,1,1,2,8,948,513,75,1,"24.62"
2017,3,1,1,5,661,30,145,2,"287.7"
2017,1,1,3,7,900,541,465,2,"4.72"
2021,6,1,1,8,948,524,75,1,"602.16"
2017,4,2,1,10,1656,556,76,2,"24.19"
2017,1,1,1,6,700,325,64,2,"153.33"
2019,2,1,1,17,1327,96,318,4,"1654.51"
2017,6,1,2,7,986,538,67,2,"10.98"
2017,6,1,2,8,1074,216,55,1,"23.82"
2017,1,1,3,5,687,254,315,2,"40.57"
2019,1,2,1,17,1465,172,17,2,"1548.4"
2017,3,1,1,5,486,656,66,2,"63.44"
2017,3,1,3,5,543,144,48,3,"13.41"
2017,6,1,3,15,458,112,10,2,"410.3"
2021,5,1,2,7,844,169,67,2,"123.54"
2017,6,1,3,7,909,332,265,4,"198.25"
2018,5,1,3,17,1421,265,18,2,"32.94"
2017,4,1,1,3,1461,443,260,2,"1997.18"
2019,4,2,1,5,664,128,145,4,"96.52"
2017,1,1,3,5,697,266,168,2,"56.15"
2017,5,1,1,5,673,250,48,4,"72.79"
2017,6,1,3,15,418,3,6,2,"669.7"
2019,4,1,2,5,547,138,45,3,"58.43"
2017,5,1,3,10,1813,435,37,2,"0"
2017,5,1,2,5,644,470,66,2,"171.76"
2019,3,1,1,5,684,883,45,3,"9.15"
2021,2,1,1,13,187,912,158,3,"21.35"
2017,3,1,1,10,1691,634,37,2,"410.35"
2018,4,1,2,17,1458,306,20,2,"431.52"
2018,6,2,1,17,1421,260,18,2,"240.96"
2019,2,2,1,7,781,285,342,2,"48.58"
2019,2,1,2,6,717,499,46,4,"106.74"
2018,1,2,1,13,49,311,58,2,"29.24"
2019,3,1,1,17,1447,111,23,2,"313.08"
2017,5,1,1,15,441,29,327,2,"19.09"
2017,3,2,1,10,1731,454,37,2,"138.4"
2019,3,1,1,5,682,913,61,1,"391.5"
2017,4,1,2,15,441,115,27,1,"167.06"
2019,6,1,3,6,700,61,64,2,"120.78"
2017,1,1,3,7,934,459,565,4,"0"
2019,4,1,2,5,591,586,45,3,"545.64"
2017,6,1,2,5,543,114,48,3,"198.26"
2017,3,1,1,15,428,88,2,1,"1212.42"
2017,1,1,1,16,1106,104,29,1,"1655.07"
